OG	Tcas	Dmel
OG0002552	TC030608	FBgn0031959
OG0007415	TC003873,TC000054,TC000055	FBgn0035907,FBgn0035906,FBgn0035904,FBgn0086348
OG0004790	TC009901	FBgn0032721
OG0001721	TC010676	FBgn0063667,FBgn0035189
OG0000733	TC002345	FBgn0085478
OG0007382	TC008358,TC008359,TC008357	FBgn0002570,FBgn0032382,FBgn0033296,FBgn0002569,FBgn0032381,FBgn0002571,FBgn0033297,FBgn0033294,FBgn0050360,FBgn0050359
OG0000825	TC002952,TC002955,TC002953	FBgn0030521
OG0007711	TC033995,TC005949	FBgn0260970
OG0000737	TC012598	FBgn0250910
OG0002218	TC013942	FBgn0031216
OG0001564	TC011066	FBgn0085387
OG0002303	TC003413	FBgn0000560
OG0005924	TC000831	FBgn0263864
OG0004363	TC032011	FBgn0034094
OG0006085	TC010176	FBgn0275436
OG0005304	TC015298	FBgn0085343
OG0000354	TC004933,TC000805,TC032037	FBgn0033921
OG0003038	TC005515	FBgn0024326
OG0002491	TC009851	FBgn0031816
OG0001110	TC003214	FBgn0051477,FBgn0014391
OG0000531	TC014942	FBgn0000636
OG0001843	TC015718,TC006533	FBgn0030590
OG0001872	TC003149	FBgn0036372,FBgn0030955
OG0006408	TC006739	FBgn0030528
OG0001951	TC011101,TC009893	FBgn0035845
OG0003908	TC015811	FBgn0000032
OG0000300	TC013219	FBgn0031324,FBgn0037514,FBgn0261502,FBgn0037516
OG0004481	TC014962	FBgn0260475
OG0005127	TC006476	FBgn0011640
OG0006862	TC013042	FBgn0036287
OG0000084	TC006138	FBgn0032631,FBgn0052521,FBgn0264486
OG0001627	TC005477	FBgn0260945
OG0003597	TC001088	FBgn0039007
OG0004263	TC003848	FBgn0050291
OG0005871	TC010477	FBgn0027587
OG0004946	TC013448	FBgn0030763
OG0005531	TC009340	FBgn0261064
OG0005382	TC030701	FBgn0086906
OG0003928	TC008732	FBgn0039827
OG0001909	TC032716,TC000159	FBgn0036450
OG0004816	TC009371	FBgn0030887
OG0001972	TC007352,TC006347	FBgn0024244
OG0002419	TC016289	FBgn0015331
OG0002515	TC002968	FBgn0026196
OG0005689	TC033567	FBgn0263219
OG0003343	TC002335	FBgn0038385
OG0000185	TC006354	FBgn0036158,FBgn0031245,FBgn0031244
OG0001675	TC001074,TC000021	FBgn0262866
OG0007727	TC007598,TC007594	FBgn0288888
OG0006609	TC007128	FBgn0036937
OG0007286	tcas	dmel
OG0006749	TC011457	FBgn0036614
OG0005670	TC034308	FBgn0262867
OG0001042	TC001755	FBgn0028913,FBgn0000173
OG0001457	TC007399,TC013569	FBgn0026620
OG0006246	TC002523	FBgn0005640
OG0003210	TC030996	FBgn0038055
OG0006542	TC003909	FBgn0030915
OG0006141	TC032198	FBgn0028577
OG0002236	TC031556	FBgn0031209
OG0007363	TC001371,TC032209	FBgn0001139
OG0006696	TC030877	FBgn0052183
OG0005961	TC001326	FBgn0264712
OG0005130	TC006278	FBgn0066304
OG0002536	TC010160	FBgn0031950
OG0000970	TC012736	FBgn0039498,FBgn0037242
OG0004085	TC004375	FBgn0000057
OG0003780	TC009579	FBgn0039467
OG0000532	TC012876	FBgn0031145,FBgn0032680
OG0006633	TC009427	FBgn0036893
OG0006163	TC015308	FBgn0024510
OG0005636	TC014542	FBgn0262114
OG0003564	TC012731	FBgn0019960
OG0005936	TC001378	FBgn0263997
OG0000450	TC009614	FBgn0037358,FBgn0025642,FBgn0038186
OG0005386	TC005135	FBgn0087005
OG0003713	TC000667	FBgn0039271
OG0006276	TC011978	FBgn0035524
OG0002166	TC014110	FBgn0015794
OG0006189	TC005927	FBgn0035328
OG0005679	TC014404	FBgn0263038
OG0007889	TC014044,TC001140	FBgn0052230
OG0007805	TC007923,TC003809	FBgn0010288
OG0007694	TC034547,TC032032	FBgn0038038,FBgn0037298
OG0003984	TC014220	FBgn0033028
OG0006390	TC034177	FBgn0004456
OG0002842	TC014554	FBgn0032620
OG0005215	TC006542	FBgn0003300
OG0005330	TC015490	FBgn0085599
OG0001826	TC015064	FBgn0030364,FBgn0036057
OG0005155	TC007010	FBgn0031575
OG0005527	TC009174	FBgn0286784
OG0006623	TC003521	FBgn0020887
OG0002929	TC014309	FBgn0032846
OG0000270	TC006587	FBgn0052206
OG0007099	TC030555	FBgn0040239
OG0004052	TC033827	FBgn0034446
OG0002841	TC015668	FBgn0032618
OG0000951	TC012810	FBgn0037418,FBgn0283678
OG0001964	TC003118,TC003117	FBgn0035588
OG0001395	TC008956	FBgn0000581
OG0005512	TC006692	FBgn0260933
OG0003498	TC030670	FBgn0038806
OG0007304	TC034179,TC005387,TC006442,TC001546,TC015218,TC005384,TC006441,TC006444,TC034830,TC000282,TC006445	FBgn0038037,FBgn0038034
OG0001815	TC008920,TC033758	FBgn0052249
OG0002704	TC006726	FBgn0032362
OG0003125	TC033715	FBgn0037778
OG0001508	TC010381	FBgn0041775
OG0002315	TC004545	FBgn0004514
OG0005372	TC010519	FBgn0086706
OG0003233	TC010368	FBgn0038115
OG0006055	TC003477	FBgn0267384
OG0003137	TC003169	FBgn0037809
OG0001798	TC008741	FBgn0002872
OG0002815	TC011991	FBgn0000307
OG0005141	TC009947	FBgn0034315
OG0003297	TC013885	FBgn0038269
OG0005648	TC011290	FBgn0262517
OG0005470	TC009599	FBgn0260012
OG0002710	TC012543	FBgn0027505
OG0002931	TC013062	FBgn0032850
OG0006721	TC006662	FBgn0036662
OG0006863	TC006460	FBgn0052103
OG0002532	TC000640	FBgn0031906
OG0005631	TC011652	FBgn0261988
OG0004203	TC015538	FBgn0011586
OG0003537	TC034892	FBgn0038870
OG0005498	TC032990	FBgn0260795
OG0004709	TC015948	FBgn0003317
OG0003121	TC001200	FBgn0037741
OG0004175	TC006345	FBgn0030004
OG0007910	TC034990,TC006823	FBgn0289579
OG0007110	TC004235	FBgn0035630
OG0003268	TC000412	FBgn0020510
OG0006198	TC006993	FBgn0035318
OG0003662	TC001018	FBgn0000036
OG0003308	TC010194	FBgn0038319
OG0004125	TC003032	FBgn0029907
OG0000398	TC003787	FBgn0260660
OG0000568	TC004616	FBgn0013334
OG0007278	TC032551	FBgn0051922
OG0000314	TC031194	FBgn0038079
OG0008025	TC009873,TC013013	FBgn0035985
OG0004401	TC011921	FBgn0050467
OG0003924	TC034052	FBgn0002413
OG0004938	TC011142	FBgn0022770
OG0005998	TC003942	FBgn0265778
OG0003036	TC004789	FBgn0037607
OG0007635	TC034515	FBgn0039904
OG0003067	TC015452	FBgn0037660
OG0003750	TC004920	FBgn0027865
OG0002975	TC015197	FBgn0011020
OG0004297	TC034436	FBgn0042180
OG0004842	TC006551	FBgn0041723
OG0006333	TC007993	FBgn0010391
OG0001427	TC014168	FBgn0024728
OG0003239	TC000168	FBgn0038147
OG0004497	TC033006	FBgn0003975
OG0005560	TC014286	FBgn0261396
OG0003054	TC014816	FBgn0037646
OG0004580	TC002625	FBgn0033547
OG0006923	TC002783	FBgn0013469
OG0007097	TC033630	FBgn0035644
OG0000905	TC008661	FBgn0004687,FBgn0031410
OG0005838	TC004566	FBgn0016687
OG0006292	TC008692	FBgn0052250
OG0004764	TC010773	FBgn0039907
OG0005630	TC032054	FBgn0261987
OG0002233	TC013021	FBgn0031232
OG0004535	TC006258	FBgn0033677
OG0001888	TC010333	FBgn0036897
OG0007451	TC015237,TC015083,TC005925	FBgn0263235,FBgn0031249,FBgn0031248,FBgn0038595,FBgn0053127,FBgn0263234
OG0007323	TC033861,TC031214	FBgn0263397
OG0002051	TC008972	FBgn0023510
OG0005876	TC014167	FBgn0035140
OG0006459	TC001366	FBgn0030692
OG0003258	TC011763	FBgn0000576
OG0001719	TC011532	FBgn0035171
OG0000624	TC014763	FBgn0034483
OG0007943	TC009264,TC034994	FBgn0283500
OG0003333	TC033624	FBgn0053207
OG0003862	TC010137	FBgn0040623
OG0001130	TC030638	FBgn0038012,FBgn0030970
OG0000638	TC014347	FBgn0053548,FBgn0030102
OG0005972	TC007530	FBgn0264978
OG0004427	TC005991	FBgn0050476
OG0005698	TC001743	FBgn0013272
OG0005075	TC034247	FBgn0034618
OG0003027	TC008673	FBgn0037580
OG0000044	TC016281,TC034365,TC031048,TC015859,TC031676,TC002280,TC013409,TC002278,TC031677	FBgn0031170
OG0001639	TC014101	FBgn0261341
OG0002958	TC004063	FBgn0026577
OG0006098	TC010367	FBgn0283535
OG0007088	TC013073	FBgn0035643
OG0000831	TC004152	FBgn0030674
OG0004767	TC015133	FBgn0039902
OG0002459	TC034901	FBgn0031753
OG0000524	TC009049	FBgn0032596,FBgn0031443,FBgn0031442
OG0000922	TC032729	FBgn0004611
OG0001007	TC030702	FBgn0032104,FBgn0032105
OG0002050	TC008121	FBgn0023509
OG0002497	TC015941	FBgn0025777
OG0002192	TC013803	FBgn0010583
OG0000447	TC008433	FBgn0002561,FBgn0004170,FBgn0000022
OG0003886	TC002539	FBgn0002924
OG0001748	TC015877,TC030888	FBgn0264542
OG0007175	TC007753	FBgn0031611
OG0001100	TC005648	FBgn0039406,FBgn0037686
OG0002479	TC010807	FBgn0031759
OG0003149	TC005404	FBgn0037843
OG0004925	TC008405	FBgn0029174
OG0005472	TC005722	FBgn0260049
OG0001141	TC013913,TC000590	FBgn0038145
OG0002796	TC013787	FBgn0028878
OG0007269	TC010813	FBgn0053126
OG0002538	TC014396	FBgn0027515
OG0001021	TC033927	FBgn0010197
OG0001453	TC004018,TC033085	FBgn0035802
OG0003122	TC009237	FBgn0037739
OG0003060	TC010107	FBgn0037661
OG0005059	TC031391	FBgn0030662
OG0006456	TC014311	FBgn0030686
OG0000603	TC006117,TC002881	FBgn0039302
OG0001848	TC030565	FBgn0030679,FBgn0030676
OG0000274	TC000432	FBgn0039483,FBgn0037174,FBgn0039482
OG0006915	TC015491	FBgn0036136
OG0002103	TC005589	FBgn0024973
OG0004687	TC000028	FBgn0033317
OG0006102	TC033113	FBgn0283652
OG0001745	TC011362,TC002667	FBgn0264443
OG0001831	TC015464,TC011151	FBgn0052645
OG0002982	TC000613	FBgn0037482
OG0005805	TC004886	FBgn0021895
OG0006228	TC007872	FBgn0035432
OG0001008	TC008297	FBgn0032172
OG0001513	TC008629,TC006040	FBgn0001235
OG0007617	TC005861,TC005848,TC005849,TC034827,TC005860	FBgn0030968
OG0000636	TC007693,TC032733	FBgn0026206
OG0007215	TC005853	FBgn0025109
OG0000986	TC009772,TC001245	FBgn0025595
OG0005081	TC014750	FBgn0032240
OG0004312	TC001741	FBgn0020307
OG0006520	TC001101	FBgn0030855
OG0003781	TC001057	FBgn0051076
OG0000199	TC001933	FBgn0262002,FBgn0032176,FBgn0037985,FBgn0039812,FBgn0034844
OG0003276	TC005396	FBgn0288976
OG0004716	TC005723	FBgn0027054
OG0003574	TC006381	FBgn0038958
OG0006782	TC004898	FBgn0029114
OG0001813	TC004030	FBgn0035542
OG0004287	TC001676	FBgn0034644
OG0004545	TC010565	FBgn0033688
OG0002381	TC005910	FBgn0015402
OG0003466	TC001051	FBgn0038666
OG0006983	TC011845	FBgn0035922
OG0006896	TC000051	FBgn0036194
OG0001556	TC010342	FBgn0036090,FBgn0069938
OG0007956	TC010162	FBgn0025800
OG0000410	TC004512	FBgn0034971
OG0005258	TC001009	FBgn0083943
OG0003459	TC001352	FBgn0038674
OG0004255	TC009911	FBgn0020617
OG0000388	TC010130,TC009029,TC010127,TC033698	FBgn0034286
OG0003062	TC012015	FBgn0037665
OG0006278	TC002652	FBgn0035518
OG0003160	TC001620	FBgn0037884
OG0003969	TC030612	FBgn0033055
OG0003005	TC009022	FBgn0014930
OG0000407	TC009489	FBgn0034789
OG0000686	TC014217	FBgn0026262
OG0001845	TC002984	FBgn0030617
OG0004012	TC003086	FBgn0034535
OG0003527	TC010881	FBgn0038855
OG0003094	TC014081	FBgn0002431
OG0001115	TC001558	FBgn0037828,FBgn0036928
OG0008049	TC034895	FBgn0034062,FBgn0034379,FBgn0001133
OG0002743	TC007791	FBgn0032444
OG0000700	TC015566	FBgn0036875,FBgn0036877,FBgn0036876
OG0006437	TC030747	FBgn0030634
OG0001433	TC015755	FBgn0011642
OG0003840	TC031967	FBgn0028671
OG0003595	TC001750	FBgn0039016
OG0005093	TC003554	FBgn0016919
OG0006312	TC013425	FBgn0030240
OG0007674	TC004641	FBgn0039064
OG0002837	TC000075	FBgn0015391
OG0006918	TC000359	FBgn0010741
OG0002883	TC014495	FBgn0032732
OG0005621	TC011808	FBgn0261931
OG0004265	TC030761	FBgn0034567
OG0001053	TC001091	FBgn0051787,FBgn0264389
OG0001661	TC010525	FBgn0262169
OG0002540	TC008416	FBgn0031968
OG0004640	TC006735	FBgn0033438
OG0001020	TC013179,TC011929	FBgn0032348
OG0007698	TC007492	FBgn0001150
OG0002263	TC033754	FBgn0040634
OG0005005	TC034834	FBgn0000053
OG0004848	TC012213	FBgn0032455
OG0002880	TC001970	FBgn0015553
OG0000428	TC007834	FBgn0030613
OG0001908	TC013192	FBgn0036460
OG0000485	TC012163,TC014634	FBgn0001311
OG0003225	TC013572	FBgn0051342
OG0000560	TC011007	FBgn0037989
OG0004113	TC002570	FBgn0050105
OG0004233	TC003529	FBgn0028327
OG0007561	TC011525,TC013762	FBgn0087035
OG0001128	TC008369	FBgn0037992
OG0006932	TC006173	FBgn0036104
OG0003680	TC030691	FBgn0000140
OG0005607	TC005178	FBgn0261794
OG0006404	TC014561	FBgn0030507
OG0000231	TC008047,TC013188,TC000327,TC011986	FBgn0053196
OG0003863	TC012737	FBgn0039663
OG0004485	TC015906	FBgn0033806
OG0000229	TC014041	FBgn0035917
OG0001603	TC033551	FBgn0259238
OG0006002	TC003210	FBgn0266000
OG0000805	TC031289	FBgn0030960,FBgn0283473
OG0001849	TC032219	FBgn0003345
OG0004778	TC031491	FBgn0052017
OG0000862	TC006174,TC015207	FBgn0031081
OG0003418	TC013348	FBgn0022943
OG0007867	TC034205,TC034778,TC011867	FBgn0039636
OG0000900	TC005877	FBgn0029715,FBgn0032115
OG0006778	TC009432	FBgn0036516
OG0002340	TC012820	FBgn0037428
OG0002550	TC034016	FBgn0031972
OG0003055	TC007248	FBgn0027503
OG0006128	TC009718	FBgn0285913
OG0001240	TC030782	FBgn0015737,FBgn0041780
OG0002420	TC004676	FBgn0010225
OG0005227	TC013573	FBgn0027101
OG0007184	TC012257	FBgn0000547
OG0003146	TC009200	FBgn0037832
OG0006849	TC000255	FBgn0036277
OG0001307	TC009812	FBgn0034313
OG0002064	TC013714	FBgn0026088
OG0002293	TC001032	FBgn0026371
OG0001163	TC015411,TC006407	FBgn0038418
OG0004796	TC015575	FBgn0003141
OG0004970	TC008402	FBgn0051961
OG0003649	TC008077	FBgn0039172
OG0000466	TC015208	FBgn0029851
OG0002007	TC033205	FBgn0025635
OG0001740	TC034112	FBgn0264087
OG0002319	TC010772	FBgn0027086
OG0002900	TC014299	FBgn0032725
OG0000465	TC006326	FBgn0026060
OG0002997	TC011225	FBgn0010282
OG0001474	TC014764	FBgn0051712
OG0004633	TC032730	FBgn0027580
OG0003114	TC000780	FBgn0037757
OG0001893	TC031823	FBgn0036780
OG0006514	TC031415	FBgn0011758
OG0001057	TC001878	FBgn0032717
OG0005929	TC003706	FBgn0263933
OG0007885	TC010812,TC031044	FBgn0260464
OG0005368	TC012098	FBgn0086694
OG0000851	TC034572,TC003181,TC003271	FBgn0035941
OG0005080	TC004291	FBgn0067622
OG0002443	TC006474	FBgn0003716
OG0004901	TC006493	FBgn0031692
OG0000926	TC001704,TC034869	FBgn0031227
OG0007681	TC000530,TC016203	FBgn0041194
OG0001665	TC002076	FBgn0262527
OG0001757	TC011709,TC012720	FBgn0265274
OG0002416	TC012251	FBgn0037231
OG0003792	TC005585	FBgn0005696
OG0004053	TC011807	FBgn0034447
OG0004678	TC008664	FBgn0027607
OG0005253	TC011303	FBgn0058002
OG0006096	TC014184	FBgn0283508
OG0004079	TC003092	FBgn0050115
OG0006949	TC000973	FBgn0036038
OG0000493	TC006709,TC006689,TC001772	FBgn0031768
OG0004710	TC012542	FBgn0040780
OG0005335	TC007346	FBgn0086355
OG0003015	TC008961	FBgn0037554
OG0003724	TC006108	FBgn0020626
OG0006266	TC001758	FBgn0003710
OG0006920	TC002880	FBgn0052075
OG0003211	TC008189	FBgn0038057
OG0004619	TC003161	FBgn0033480
OG0000957	TC031075	FBgn0010772
OG0003085	TC004386	FBgn0037709
OG0006296	TC033836	FBgn0035543
OG0007644	TC033005,TC034797,TC034728,TC015541	FBgn0051105,FBgn0039839
OG0002296	TC002366	FBgn0037081
OG0005569	TC012522	FBgn0261477
OG0005786	TC032957	FBgn0023170
OG0001905	TC012126	FBgn0036515
OG0000887	TC007903	FBgn0022097,FBgn0040377
OG0001149	TC000222,TC001129	FBgn0038247
OG0005858	TC006787	FBgn0035092
OG0007357	TC009035	FBgn0003889
OG0001546	TC033435,TC014944	FBgn0058006
OG0002332	TC011656	FBgn0037409
OG0001555	TC010177	FBgn0266720,FBgn0011288
OG0006544	TC000641	FBgn0008635
OG0006179	TC015068	FBgn0035285
OG0005124	TC009083	FBgn0031455
OG0006999	TC010050	FBgn0035903
OG0005318	TC008776	FBgn0085434
OG0002684	TC008711	FBgn0000146
OG0005027	TC012492	FBgn0038872
OG0004833	TC012882	FBgn0032202
OG0006474	TC007521	FBgn0027093
OG0006090	TC011817	FBgn0283472
OG0005824	TC032201	FBgn0035010
OG0005319	TC003500	FBgn0085436
OG0005281	TC034751	FBgn0046692
OG0007315	TC014534,TC003085	FBgn0035089
OG0002579	TC004987	FBgn0032048
OG0003128	TC010961	FBgn0037792
OG0003277	TC009820	FBgn0038223
OG0003757	TC003011	FBgn0039404
OG0004072	TC005826	FBgn0034350
OG0003327	TC010098	FBgn0051344
OG0006889	TC000127	FBgn0036188
OG0001211	TC032165	FBgn0052246,FBgn0039125
OG0004753	TC033682	FBgn0040513
OG0006040	TC009075	FBgn0266708
OG0006313	TC008028	FBgn0003965
OG0000306	TC008169	FBgn0037798
OG0006792	TC007326	FBgn0036481
OG0001471	TC034075	FBgn0026238
OG0006634	TC015819	FBgn0029094
OG0003123	TC005065	FBgn0037772
OG0005120	TC004910	FBgn0029175
OG0003358	TC000183	FBgn0024491
OG0001379	TC003922	FBgn0033856,FBgn0001258
OG0007842	TC032559	FBgn0286980
OG0007806	TC031041	FBgn0085385
OG0007118	TC011093	FBgn0035593
OG0006970	TC005486	FBgn0011787
OG0003061	TC012466	FBgn0037664
OG0004718	TC001593	FBgn0027788
OG0004811	TC003227	FBgn0028740
OG0000351	TC009165	FBgn0034002
OG0000802	TC031853	FBgn0267337
OG0005571	TC014301	FBgn0261509
OG0000161	TC033260,TC033259	FBgn0023531
OG0000375	TC010007	FBgn0002873
OG0002576	TC000768	FBgn0032053
OG0001563	TC033101	FBgn0085386
OG0005784	TC015503	FBgn0003353
OG0006127	TC031696	FBgn0285912
OG0000393	TC007758	FBgn0085443
OG0003163	TC015914	FBgn0037875
OG0005649	TC014518	FBgn0262518
OG0006358	TC000192	FBgn0030354
OG0003743	TC005582	FBgn0039341
OG0002681	TC034172	FBgn0032330
OG0005069	TC007642	FBgn0038570
OG0002991	TC015585	FBgn0024912
OG0006070	TC034448	FBgn0267795
OG0007249	TC011056	FBgn0027509
OG0004920	TC012032	FBgn0030720
OG0006187	TC006977	FBgn0035317
OG0004403	TC033614	FBgn0034035
OG0006046	TC012028	FBgn0266848
OG0005992	TC007706	FBgn0265464
OG0002176	TC004775	FBgn0005390
OG0006218	TC001438	FBgn0035371
OG0001231	TC009906,TC004976	FBgn0022800
OG0007052	TC014647	FBgn0035771
OG0001385	TC004742	FBgn0033766
OG0007477	TC015126	FBgn0030710
OG0007138	TC004605	FBgn0052512
OG0003938	TC011826	FBgn0039844
OG0005236	TC014134	FBgn0031945
OG0005902	TC000160	FBgn0263398
OG0003388	TC002890	FBgn0038460
OG0001429	TC030995,TC000562	FBgn0053481
OG0007093	TC003262	FBgn0035677
OG0006646	TC000996	FBgn0036860
OG0004379	TC011023	FBgn0027091
OG0002370	TC010414	FBgn0037371
OG0001386	TC005423	FBgn0033716,FBgn0031157
OG0005688	TC032578	FBgn0263200
OG0007831	TC010955,TC031413,TC031414	FBgn0031688,FBgn0031689,FBgn0028940
OG0003177	TC000932	FBgn0037942
OG0001793	TC013723	FBgn0013753,FBgn0013755
OG0001903	TC032359	FBgn0036583,FBgn0036584
OG0000403	TC006063	FBgn0262614
OG0007200	TC005785	FBgn0002985
OG0001105	TC007331	FBgn0037721
OG0007905	TC007080,TC000089	FBgn0024366
OG0007520	TC006432,TC031034	FBgn0085382
OG0005193	TC012512	FBgn0053970
OG0003300	TC000315	FBgn0038286
OG0004100	TC014503	FBgn0034264
OG0005428	TC003517	FBgn0259199
OG0001235	TC014998	FBgn0000064,FBgn0039425
OG0001694	TC032250,TC033868	FBgn0004795
OG0003819	TC012700	FBgn0039559
OG0007115	TC005166	FBgn0029118
OG0002781	TC000050	FBgn0001961
OG0006798	TC014285	FBgn0036437
OG0000567	TC007015	FBgn0038294
OG0004362	TC034283	FBgn0034136
OG0000434	TC032853,TC016300,TC032001,TC009410	FBgn0036829
OG0003813	TC013168	FBgn0003279
OG0002599	TC012074	FBgn0002973
OG0001797	TC000689	FBgn0027594
OG0002987	TC014258	FBgn0037466
OG0003529	TC000737	FBgn0010770
OG0002409	TC002258	FBgn0037252
OG0003353	TC008695	FBgn0040071
OG0006611	TC034574	FBgn0036934
OG0001784	TC012055	FBgn0284257
OG0004043	TC005881	FBgn0040732
OG0003814	TC012134	FBgn0027579
OG0007222	TC009786	FBgn0031497
OG0003427	TC009745	FBgn0024432
OG0004993	TC003184	FBgn0002774
OG0000453	TC000745,TC032062,TC032063	FBgn0025624
OG0006845	TC000049	FBgn0036317
OG0006899	TC010429	FBgn0003292
OG0003681	TC032178	FBgn0039225
OG0006717	TC012215	FBgn0025558
OG0002693	TC005367	FBgn0040211
OG0001520	TC001693	FBgn0000459,FBgn0285879
OG0004455	TC000487	FBgn0001220
OG0004752	TC009754	FBgn0050502
OG0007182	TC032829	FBgn0031600
OG0003997	TC010612	FBgn0033089
OG0001659	TC014377	FBgn0262017,FBgn0082598
OG0002041	TC015590	FBgn0025393
OG0001038	TC015124,TC004215	FBgn0001965
OG0003416	TC012993	FBgn0038564
OG0002898	TC004151	FBgn0001202
OG0004874	TC013185	FBgn0030558
OG0002102	TC007439	FBgn0000376
OG0002304	TC009354	FBgn0022936
OG0004352	TC003654	FBgn0034137
OG0005851	TC009874	FBgn0027599
OG0006961	TC002791	FBgn0036004
OG0007500	TC014095,TC014094,TC014093	FBgn0032785
OG0000619	TC034305	FBgn0000546
OG0002699	TC010379	FBgn0032345
OG0002269	TC011233	FBgn0037026
OG0005314	TC004659	FBgn0085420
OG0004597	TC003417	FBgn0033543
OG0002577	TC005922	FBgn0032051
OG0007618	TC001634,TC011250	FBgn0031589
OG0002271	TC009746	FBgn0037022
OG0001052	TC004603	FBgn0032664,FBgn0030717
OG0002094	TC012071	FBgn0040334
OG0000747	TC007068	FBgn0031012,FBgn0259834,FBgn0031002
OG0006712	TC011795	FBgn0036697
OG0001550	TC014537	FBgn0034389
OG0004859	TC009430	FBgn0050069
OG0005897	TC002493	FBgn0040281
OG0004637	TC004570	FBgn0033450
OG0004286	TC014762	FBgn0034641
OG0004061	TC009707	FBgn0034401
OG0003563	TC011725	FBgn0038925
OG0006644	TC015264	FBgn0036856
OG0000083	TC008413,TC006413,TC014088,TC008414,TC014387,TC014388,TC008412,TC034561	FBgn0031645
OG0004192	TC011538	FBgn0030057
OG0003929	TC012724	FBgn0039828
OG0006814	TC014648	FBgn0013563
OG0007705	TC033138,TC014808	FBgn0035772
OG0000352	TC033785,TC011873	FBgn0286785,FBgn0034005
OG0003696	TC032187	FBgn0045980
OG0000157	TC032431	FBgn0020621
OG0004241	TC004401	FBgn0052683
OG0001036	TC033795	FBgn0032521
OG0002274	TC032370	FBgn0037018
OG0000844	TC034091	FBgn0040805
OG0003837	TC002298	FBgn0039631
OG0005110	TC032174	FBgn0020912
OG0007206	TC034790	FBgn0014906
OG0004789	TC013708	FBgn0010453
OG0000340	TC008212	FBgn0052694
OG0004223	TC002527	FBgn0030109
OG0002522	TC014751	FBgn0031895
OG0005556	TC004218	FBgn0261373
OG0007687	TC031438,TC031887	FBgn0026761
OG0004747	TC008925	FBgn0033178
OG0005507	TC014009	FBgn0260859
OG0001388	TC000475	FBgn0028407,FBgn0024732
OG0002840	TC007033	FBgn0032593
OG0001594	TC013571,TC004109	FBgn0250791
OG0003425	TC003838	FBgn0026250
OG0006130	TC007920	FBgn0285948
OG0006122	TC000163	FBgn0284435
OG0000607	TC012397	FBgn0031018,FBgn0051053,FBgn0085318
OG0001118	TC032592	FBgn0035078,FBgn0037852
OG0000979	TC004435	FBgn0031733,FBgn0030768
OG0001221	TC002947	FBgn0086365,FBgn0019952
OG0002120	TC007813	FBgn0029688
OG0003515	TC015928	FBgn0038833
OG0001472	TC012096	FBgn0028397
OG0000621	TC009721	FBgn0052371,FBgn0027066
OG0002061	TC007722	FBgn0023520
OG0000415	TC006684	FBgn0264894
OG0005185	TC002343	FBgn0035258
OG0006247	TC032854	FBgn0052267
OG0003852	TC000350	FBgn0039638
OG0007667	TC005985,TC001166,TC005986	FBgn0030653
OG0005984	TC010372	FBgn0265184
OG0000151	TC033967	FBgn0051086,FBgn0033787,FBgn0052633,FBgn0034312,FBgn0265186,FBgn0265185
